0.0,109543049.40126352,125778291.10197662,144145158.65967187,140325395.83211848,140110309.98399925,135496593.13789135,138537255.25975573,145745390.74873373,133936397.72168547,135094814.21171752,127975859.12891938,133822074.5176687,127985812.76732126,145516793.09184667,144078875.14201894,133353864.7016885,127729747.77762853,138720670.67077434,128979046.1678151,122382935.044808,132644894.30836953,138660066.27021194,136163112.25821638,127764772.7826323,134093271.56797875,144554990.96539325,129791323.77849057,142196752.24938083,141284244.08793995
1.0,172580661.44930333,190078762.80430797,201225957.30278978,207060551.512115,197850775.0002832,206112801.848007,193117432.56213474,214202343.00170362,192131993.97732598,205733539.32413155,200965416.7943974,201353185.4609872,197621594.10003507,205218561.7685567,213580974.35710606,214694782.43133438,193321000.20385697,197192257.50172803,201731170.15392148,190837001.64533445,201557254.95917204,202633645.10402125,202847987.70383367,201535204.55053374,205686795.05162647,197605546.59770772,197699070.44188824,203631012.6464695,206093283.14888617
2.0,67578537.07172772,76098219.44283593,99915989.76816228,96460889.34946428,89289010.8898606,92381750.77682638,94266221.94350186,108129532.6724677,78145105.20139585,95960549.72799411,91059361.33721194,99477249.7684587,92479766.03027423,105682594.15549329,101800179.55085218,101402419.43481494,86121859.58948547,89197636.70677648,85247945.23595706,78001110.88491882,92331162.03981462,94287327.73042488,92410282.34143147,88394000.07356937,92764877.1338585,88722518.9803457,83022556.41869684,96077029.66870004,100034525.37372053
3.0,41156456.11530285,50904606.44207435,71251689.58025293,62840617.74469565,58117533.729434915,66685250.46354828,66638120.12501365,81369191.37746242,50469899.63682932,68805290.15885672,57350786.803596474,69767883.774198,58739504.271511525,72759113.8996752,69276863.47276899,72627930.30307041,58693820.28978402,59697863.37429902,58264595.15284483,48118564.557621665,63057167.6950091,69185220.0168632,67821590.10469931,54694382.31589042,71013818.02685063,63111735.61602673,54014208.88629266,73275739.07629502,69758017.18587229
4.0,26803391.93866078,31576512.577793013,47474407.30114973,43464780.20402129,36175449.6264943,44821676.15970954,52159540.49654496,56222161.04104295,31167500.183006562,48244688.0740031,39172068.57789999,49609152.02274723,40493219.99887821,56466244.15092828,46410924.68780678,54624048.230818994,35741775.01295948,35803936.490225405,41160376.70239972,34910936.67517683,45718687.13424146,52713132.13960734,45824976.54386668,36360208.797509015,51061296.64042729,45595210.94836404,41329582.99785492,61435662.00051252,45733820.74406758
5.0,23733512.999261864,27649841.82873047,34844028.48055561,27336043.95110431,27452096.07339912,31453446.117197726,42322863.04124,44950468.86142556,18536763.987837855,36538167.21751446,25702043.475153666,36047875.90511433,32608133.96134498,45468984.25824725,32647871.84646862,36029368.719970874,26483374.249384303,24418321.47183676,29720726.982870948,19885999.989115648,32211345.688249893,41203786.245862655,30908170.212995306,25559284.52988831,43909902.47971953,33733061.771279916,27090089.771378666,49587021.73906391,35059043.467482075
6.0,19943866.151248705,19481742.920920495,23766845.390841044,22017013.376252003,18512686.68415605,17087770.529770274,34818791.18376812,29433365.00726696,12265664.450521652,25299818.17277097,16057135.169741578,25493164.92210264,20955102.310834482,33675398.77136172,23777836.670044392,20767439.970360093,18536692.024690427,17179997.08463307,20561294.359762244,14519533.398377908,23967467.807937928,27739498.449895814,24229529.76766631,19413087.336386204,31732081.424041346,22884235.008545183,22201647.16804316,41091292.81514842,24417468.07807961
7.0,15507886.497557998,13832283.389324315,15063732.758403497,13454753.580699317,14099739.824668443,12522374.831099126,25409128.362583175,19766858.158607632,5510592.688965177,15031651.66372075,10617256.419425782,20741908.901413873,12952778.666246384,25690351.055421665,14056586.982070891,17258789.245668054,13970740.89598748,8569452.073930392,18088326.74947212,12212765.07439036,16279411.448864678,26013346.147021778,18159129.369072996,14524462.216856599,27859481.463381,18522285.023017846,17765914.788744755,31809544.706048086,16891873.435855933
8.0,10808292.005643178,10489328.90343988,13129664.381748991,12156401.279128134,11290267.282757215,7425672.918105666,17628683.584929973,15860900.895607624,1702203.6979115,13099093.8693323,4620902.204563344,12876042.409245387,9832805.209201325,20421162.092029735,12109597.855339501,9693594.256968578,9856581.351196513,5611858.096553383,17143659.37717819,9205936.000007328,14194559.837987961,18289935.275136262,13480896.528030222,12766130.992246997,17716427.7871414,13672220.742638864,10404881.340558821,22842611.136552483,12809437.82425394
9.0,9184647.854901843,8049814.506339043,9738171.581654107,10386541.929372609,8993350.506976966,6799620.040454599,13349157.376853963,11515793.586367384,-1853378.1096679098,8411281.240070585,2433475.656657661,12063465.818676824,6089084.459506944,13048206.84958325,8423159.79647875,4978646.840388297,10471734.827475416,7435408.121207021,12806576.825643074,4386404.9463700205,11139135.370364934,14915054.442325927,9967395.890293494,10730128.946761707,14251815.17252896,8767780.348434992,5783647.5122689735,21110318.3033134,8543183.064506607
