0.0,605163.9851068736,664509.4566551436,804817.4024216466,740044.5176725531,706989.7225335508,781040.4042565888,661758.697063663,739339.195649175,686143.7721733103,793512.8322822957,714326.2374716742,722986.6466186347,742888.6826875833,703462.7391936658,626227.6112864836,631417.4362411503,732272.8626304937,663579.8253091578,705647.0739188183,626453.6584361028,800384.7339116379,692502.84499275,739757.0980877733,643288.1808357089,714679.5863507144,723164.4098916455,701670.399312892,608785.8136843595,615596.6764333242,686006.871548158
1.0,2108460.091496655,2150381.578939993,2237344.4018226666,2018449.8303433051,2141005.517554573,2127592.0400682045,2140774.569608701,2093912.0795817787,2155335.4097367413,2146402.6894449485,2125134.9871729417,2084441.18595464,2225160.8086438393,2190006.145559652,2135282.561023988,2137042.4069414153,2137540.9052720815,2140751.9488076936,2084405.9409348567,2161500.9643820077,2079863.5763634273,2116411.4215917517,2145768.643998076,2184932.170397191,2112468.055323635,2234541.896727733,2073746.3540250338,2133157.6243949705,2198478.823798066,2126167.2244821815
2.0,771557.661400867,748411.070922772,868077.9887986237,769631.1286355661,779508.3864102386,773947.4671161625,759622.1956871395,768271.7880667722,806691.1131089936,847868.706948238,753400.9083894489,752178.930609653,805072.8351124679,806358.0493114908,797527.9888373676,766720.4549903182,776218.2451960096,735376.3833668062,780119.3062671168,742184.8660406065,722941.9249848354,769892.4966520234,802215.8442889648,750499.1488681779,781109.2060951876,817736.2310577346,793211.7487650354,749131.7011245196,827201.0062223586,833173.5136086177
3.0,463428.010618656,444725.7772296986,527294.8952583522,447611.8679414648,463828.55267385003,461903.2130853307,462330.4449595815,501061.7133454067,464493.89328415314,529728.7143769701,460578.77748342964,457530.62433018524,477223.7345536913,462425.1203669106,462007.4002830688,474654.77508289134,474097.6856747565,462296.4601756312,463353.34838703444,449707.9810256573,453502.0850380601,469745.87389901857,490442.13567764027,456652.70134042855,452418.39634958626,491584.75105605356,474491.46899555594,451502.71395163005,486372.10791519034,505194.55598039384
4.0,278928.7504650778,275504.17268519633,307411.31615776813,287619.1489746791,293644.194467469,286980.60832545627,264769.83076421154,304705.10617281974,296454.2680304942,334315.5830458951,290390.60031264793,282508.9441325282,306219.23437079985,290417.31520797434,292142.970175183,291415.24279451004,272398.5611188987,285420.4431732604,279668.76911399787,238606.0629386509,288825.87363829033,286015.6767075676,298384.3217849853,269218.7589911048,301029.6144433691,289343.7298377189,288096.2537994545,281230.640920368,299019.28411299834,302881.42092642677
5.0,195616.15513389694,165882.32188521145,191551.79422733013,198275.02882622613,179269.62502484347,190397.75171455275,175025.17313623455,197396.6991971674,182830.53303378884,196271.13725020768,182013.43354935644,182568.97388133703,187489.05615025826,164634.3611042299,190933.17169375456,180706.62805484465,175694.1656165098,174414.37343775798,168666.56573995075,154010.26283511487,189338.96358872217,175302.5345611725,197113.97103295175,186268.31555375602,165575.95103928287,209636.7014776602,188478.95678690093,179374.4798966351,208098.04593746894,185302.07818914714
6.0,137305.9378708343,86386.35913169807,120222.09475723402,129083.5898242043,126570.70665804717,118205.75255250039,114215.21251523597,118806.9198933066,118309.23480837556,136500.82019904465,131592.29030602647,123041.42749706391,130320.19780927889,109229.29201550953,111898.40617054395,108306.45904021744,97512.29645977888,105248.79736328754,117008.99880871523,90725.59336248938,117657.50013598878,112440.32248047493,125637.84233618561,145969.62269124563,115646.37516848321,135996.337460552,122163.94657428056,118639.09801211453,125542.66939642598,121125.01095042724
7.0,99779.77162515026,62550.915830922146,70066.57361436714,74883.49286576423,84156.96229431292,79282.90928806708,73859.91061852849,76805.98276773191,71055.47998107607,78784.46862439917,80623.42196812665,74327.52662763033,76764.71628485314,58125.98436812785,82722.13951196382,70449.59769170827,71820.30115947113,61598.36988557401,71445.93667705295,42820.767892038784,84850.66644627805,78071.29227926728,81319.5288784855,94592.8352404725,51702.65319115235,80430.47350827997,98048.22433086345,77262.35892625689,92071.2124434216,83110.55449832483
8.0,64109.27536894891,33719.03384111264,40619.58633049995,47913.927610271916,50789.791598963435,47353.909378804565,54016.589284752576,51972.242955809474,50022.25497709295,32731.920540883424,48016.208237561776,45108.67888285326,59339.62973167079,41616.55142654051,51188.177357147666,57572.36835489047,40300.99065055624,46443.82609597318,48104.690288085956,24508.358301938446,42986.33338533869,40529.20705154561,50732.759230589414,53076.463274881324,28059.133059889453,45950.65497238584,74681.0965299429,43931.49621146776,62845.88686135634,57369.47050998133
9.0,49468.072801554,28478.59696021946,26705.873092281854,31709.44189568133,34007.56788567704,36951.55013241081,37370.12094472626,40433.562705528915,35520.92957005289,28826.5777318339,30742.8135681712,34436.84363207671,37584.61986401832,21533.94150175434,33509.17588458017,41619.00891810223,22219.04769084396,23355.789481789718,27814.803220841597,9029.321265482155,22789.807212274212,25879.614565430547,41974.7018506248,38489.675386470306,25991.989740974164,33066.586771373775,51844.889957048894,27758.075791139334,36931.926618228485,37500.70525065333
10.0,32687.745975495578,12572.243050216084,22299.503474007968,20552.48345170837,27453.21948071428,25731.720771970442,37138.74775962784,17839.57867156473,26834.79421120831,20502.10749176355,28003.0554350652,18748.632295620046,23959.417991785725,15631.592572027392,25405.037223349067,29427.156722339238,10956.099471891022,9446.820519729465,24803.543220161897,5039.59720705363,19842.49938484614,20808.377437567906,35265.314723632466,37265.54092673304,15029.212975865006,24684.48206084043,36801.19509976103,18023.06968153694,15273.526427837085,24691.34799443059
11.0,24436.037805107142,9235.100672301509,11026.28722216413,8793.120333922943,14442.098275159504,21946.283587303325,24005.540871135465,17919.76596019503,27182.23877808216,18424.33759109359,17015.292282545484,11238.734933030735,13311.01747482805,9053.061346957325,14940.75131412425,6776.551055717584,9374.533129951731,5274.1824243235005,6187.3076885642395,4748.583122816175,19722.935710179274,12624.23323037379,23826.67910237959,27895.930097679993,10062.959211529891,12209.136875333534,32088.741763126796,10517.395539017176,11106.329143607272,26541.50285086376
12.0,21256.331223155972,5700.74773666703,7656.13375310809,-1964.80622563008,6060.312933008812,16305.581318353998,18655.068386046805,14132.982341213328,20891.646830462396,13563.744287211573,17626.30823791312,13801.612219303363,8281.79981712207,3289.673489877923,11180.87101596932,4450.768331489915,854.9258493814518,-2247.1807769451843,3151.39974514239,531.7130450394873,12097.411651973296,13644.76941375895,19545.951724892235,26399.808523470263,2605.961235210394,12743.633708519212,16157.782607386664,2987.0509385790074,2830.9263934108963,15682.493263032344
