0.0,-1067380.5796368602,-967774.1718102313,-761928.22039934,-739591.4504124022,-842057.2145459774,-755969.0787719591,-992697.9383749481,-765887.6676917826,-1014828.4131888024,-720472.5774961258,-805338.184883382,-862713.0857658511,-795248.4910837812,-929321.4188497051,-1097139.6768272386,-1085951.3153593715,-864959.2434556815,-913466.9522678956,-959508.0195275608,-1046640.3801737224,-655926.4663176226,-869253.7585011079,-820053.0554703283,-1029233.6339401505,-878099.1719187659,-864792.9309542138,-908114.3309680313,-1010916.7888817778,-1109779.7409760791,-969526.8106579712
1.0,5194694.334169444,5266686.706103888,5346608.687534844,5046516.567004506,5282295.85658636,5168860.216133524,5244438.781077282,5165446.5442414675,5237050.90975975,5229001.720093065,5221821.000048138,5130444.570935905,5432307.874572588,5301950.051731592,5217181.396750147,5244927.46765407,5234343.317188333,5278369.600732967,5119094.479322248,5293520.346830017,5119892.60828957,5243336.006822913,5230257.1689266395,5318817.20664849,5221777.558100853,5414035.451292224,5008239.629085615,5244738.5468209945,5359033.811471319,5207931.256350475
2.0,1521124.0354242944,1497668.4103549912,1626264.6693787286,1517734.540489295,1540143.3332907027,1491584.7815387389,1495480.9131794693,1516739.919345925,1540126.756372868,1598516.0373494765,1492624.054916975,1467728.3834918928,1558300.67558148,1549097.313854846,1554726.9432857754,1480325.887179925,1508847.9403243498,1449861.7742276571,1504071.7453127794,1475120.712747732,1416039.0845864892,1505603.125603088,1521244.7201989628,1472902.2222934244,1544946.3781732274,1581506.25574283,1511657.7910919692,1476931.81657459,1554621.8926666155,1609612.0239175695
3.0,818903.4577149041,798445.2359660343,875396.2183765747,795936.391916108,830229.7641193384,788565.2941954078,811454.5425820483,857505.4286801585,799027.6281828409,881439.2977801317,800960.4110320744,808778.9834764823,837250.8201235895,800748.1916415936,776647.4858578633,805911.3123562379,829832.776473162,813045.8866374873,776231.1001824953,801733.1756120214,768890.415985045,809176.7329075271,833190.749838545,804063.0497677127,819771.4241016388,838053.9846904192,802845.9286965713,794105.4358028059,842098.8436089982,878576.1792260004
4.0,434577.578526879,464950.4513305234,472175.83576891886,441482.4202472005,466851.2134077859,453740.5294510382,428079.92103876575,471593.2467587561,462964.13215120987,495542.83086541854,445679.54974673176,428188.25950289913,467925.0484556467,453940.78145087906,431747.9765839749,448371.6530759225,434699.1929869367,427461.8944189417,407530.9289342292,398392.50164494576,443240.37869698694,442199.1627473953,457362.68236417824,419511.8630077957,470202.598486429,432206.0607061293,435884.92046858574,440073.4351574924,438306.65727107466,481316.6080916931
5.0,271234.1732477325,271176.4595231205,259716.59194046602,267303.7398215474,272121.7900122765,267859.36504128965,258154.06033442926,280672.0297111265,245503.5939765441,248801.96549026927,252091.15572330897,246901.2224033909,246592.5246004289,251260.5287335786,238886.60650554724,251301.79109023136,256287.22026282866,240969.8390398994,211711.32084865542,229948.77411942405,270374.9418259526,246755.91910101782,256926.85579996693,238934.86802419528,260939.9080433121,280004.83710994327,255327.61994437623,245418.29063674214,274084.1488850066,271273.189266751
6.0,170542.03830279133,126585.54306466378,159330.99061453532,155592.0847949085,176201.73320342123,160698.13531271272,158954.5840104762,142147.02638120583,149629.25270731296,149900.12594274766,154659.8590442984,142773.9586269324,144597.9580727774,157107.26915635724,131211.23451968527,143712.59546450153,121557.64194650757,127434.33858660072,123805.38874560467,116416.59421198742,162475.17962226577,148044.93959513647,143188.83063646985,165936.5523418753,164749.42298358542,158174.26765455064,132493.6741967593,155345.99972139474,133297.88030861565,172472.6413103142
7.0,114719.14120445146,78777.84271944592,94187.26043000356,75449.37207231537,103885.93059353121,101556.59941320668,105422.09903187572,80461.97276326884,81294.44556259888,85634.75148559074,85202.38596841753,67327.848141935,65556.21615273898,77348.43136315743,93221.82643586387,81059.14813037556,86879.10534263252,68722.73367731586,69556.17402955814,58106.73160882456,101573.77243693244,85344.79513624754,79614.47486973002,100052.75259792502,87791.30553508326,74187.94411516377,105758.92937234207,94006.39576429264,101149.77530753241,105606.60863512589
8.0,67578.7409495278,41463.655563420834,52223.84872100623,44117.68703421146,49884.97540447052,66222.45954562542,70320.57030217121,53595.082575478365,65742.60801961047,28801.641424873786,48018.6635582289,30560.36517588174,47665.222310497375,45353.8132527723,57333.50088685203,57946.18495834804,38078.09636007076,44916.483915602854,33930.35258248453,25291.028055151062,63790.09531774126,46541.67524653995,45742.714074909716,52122.952694060565,47858.03168603656,27291.206823698638,69746.18512054769,49930.15873727371,46586.12433646633,65153.38876864603
9.0,46377.92317874903,34831.736490344294,43103.48425555743,21084.01346241013,41309.174765464086,45534.07559721022,45968.62510211325,37464.62249348699,45957.44801840724,24289.726985318794,23362.94189532901,25374.551989931984,23342.624589356838,24623.54897813602,29495.824706665244,36684.27636673786,20031.852882534928,14199.183952245196,13031.949705127874,17404.611437545387,39456.58733244788,26129.64373519337,42545.22465995711,24589.338418940813,29966.377151177607,11561.607612959042,48745.387198978766,27430.481144807778,20982.850475923697,35804.49343648287
