0.0,329072275.75811285,366341089.8207762,382831585.39121133,383284135.6362556,374037055.5123918,379308779.638504,379135705.17445135,382220618.78532773,370153600.85692793,388275697.5095396,353790799.97601587,387285011.76513034,367352198.7887591,375751872.2644841,381874581.97728735,381194259.14636856,348896630.54212123,376592246.5705319,361997677.5012167,349909137.3509984,370891747.4943265,379351355.67182386,374530992.1183848,363225863.15973616,366100525.8961588,379809651.7533043,353575541.7549576,395212831.0704055,364871881.1006847
1.0,383080727.33644825,415476375.8339833,424981901.10160756,437930665.90050536,414135726.5690892,432852020.8069609,421699081.5867618,437379575.78274405,418005343.120817,439098964.63721585,417154272.64010626,435939900.60442626,420113834.109254,419106017.8126557,435724925.29182667,445134822.160975,398586795.2643444,424900609.2805363,422595023.7014648,403549435.468981,435909010.40416574,424682603.5332384,423919573.83733,424179907.04408795,424499063.1089957,417397216.22311205,412885018.8057539,436475767.9180316,421530162.9820951
2.0,208620721.42007166,228403333.53032786,255126965.72178245,254515141.21381566,238607859.5258301,244500498.2673034,243371875.74147436,261003539.89913696,237352868.19846758,256121735.1150884,232443982.7568078,262825643.9554421,243759123.84717202,254534192.96548057,247820979.43550208,258310680.38511992,224660331.376757,247003975.01244196,231767329.88768977,220724231.03345403,253935937.77887958,244952493.4602071,242429190.79269427,232872018.71445626,239722225.61078006,238270669.45895952,225700191.7433087,253883912.0748703,243216340.0027932
3.0,154252886.38279033,175936775.4973042,195044505.51349705,195049356.7861292,175693808.856454,192861052.36658037,194255853.87511888,210670773.49586412,181649190.9027738,200198882.42835882,170435598.93668574,200559086.0544414,185866229.44793233,198036008.7897827,184131987.1830763,201176085.5182418,170767036.40692437,190540150.67325106,178256285.23157814,161985707.94613528,194404419.03002763,194733026.55027694,188012956.344152,173154701.2110798,190758270.2773405,186277784.26112208,172216347.36617616,207922835.1389385,187349159.1504987
4.0,122231350.3331981,134254900.3924657,153650794.20697665,157794750.86182183,133049884.55734695,147122944.4315372,155721602.2544984,163755460.0390784,141431919.41086853,154912923.7258191,133269036.34252375,154971340.0279712,145721636.3490738,161345076.93606114,142117082.07847166,158983295.95864004,131535294.87557253,148977951.99787816,135376178.89698997,131263565.13206194,154091949.42376643,152878351.20933688,146044815.64077038,133419561.25290541,148871506.77875578,144490676.15721428,134614812.68987262,171908603.41007575,142373253.8400324
5.0,99313833.11456618,111936738.80976397,119924820.08187789,123718692.26094553,109312168.86486804,116837357.10322255,128878141.94224624,132431155.69811678,111157836.12897854,125542872.55014801,102308020.04570706,121493892.15971564,116800705.60658291,136015260.89900863,108620151.65882042,123656013.54044618,104366296.15899672,119720117.93424019,110378774.18168479,101507025.58517182,124660518.20294696,125046398.48173794,116652594.52058758,106937339.466459,127914518.2145167,116353087.73476718,103235974.12156117,145924270.99322003,111546366.07940732
6.0,83048825.0289594,84882810.21266827,90865816.64443819,101371469.29865989,85548033.6687415,91323393.80800745,105590323.25864294,104805151.49919479,88992154.00417155,97381280.16911389,79158826.45688115,97100426.26755399,90012923.87882778,106532388.90671894,87876286.95854798,92343655.49093743,82822222.4669672,102812096.06804347,86296420.6306232,80418588.46935277,101819150.47968483,96977670.46835148,96075347.05201113,83233525.35585904,101535137.68806101,92282213.93113045,82874062.91050245,117742984.80724965,88127263.28267583
7.0,67772115.8704163,64637857.76258704,73434851.3185357,77366526.73510538,69270915.75166485,73829843.86553928,84884326.10751057,86702551.29341215,71374282.25687617,76002934.19635057,63924458.44877316,78506406.40135938,72499991.14681096,83557021.33255145,71047965.58801839,75393674.31483646,69458299.80740067,77718868.87121709,69184300.77405897,67746616.75753604,81351624.62866145,79873766.91338022,76446395.93834001,64757599.026599675,87666505.73296294,75600202.6531991,67497593.12415838,96128467.24317683,70182920.8666279
8.0,51192159.2961502,52170732.31263396,56329593.2420368,66362023.42454033,54622982.65785177,59999498.62745096,67616991.0711726,72353211.74154548,54921027.912026696,61663907.83856886,48836407.23062697,61832646.23275356,59764934.74277874,67862105.50054324,59331989.35273451,59782146.714167394,58582005.434457034,61906214.14779202,57753154.921512365,52600998.46800709,65091459.355252676,61835137.52653707,62523002.23729203,54427560.19419024,64297436.56158379,60035064.215378396,53483212.92689701,76121181.36522208,57478690.31923893
9.0,40492449.064548194,38101126.003435224,44643478.15468654,56109057.02903117,44582286.57992292,49926256.938735455,53164356.34161867,60781027.691527314,38677442.97199549,46658760.64625983,40173800.14523058,50975438.72022497,47533695.55351281,56015924.90495745,48556402.353386424,46517931.47452147,50316335.71722839,51358278.24888386,47790570.34065838,42056822.95383665,50898393.34518557,51099401.38399087,49539908.31257008,46115896.9607238,53132741.470948845,48587352.38707195,42019400.90384102,63349238.317124486,45746280.29231843
